timestamp,pos_x,pos_y,yaw,vel_linear,vel_angular,left_dist,right_dist,front_dist,steering_cmd,speed_cmd
73.898,24.493,1.717,1.390,0.500,-0.052,2.778,1.394,4.797,-0.060,0.500
73.916,-11.865,-10.483,-2.274,0.500,-0.040,2.775,1.396,4.765,-0.060,0.500
73.920,24.495,1.727,1.389,0.500,-0.052,2.775,1.396,4.765,-0.060,0.500
73.933,-11.871,-10.490,-2.275,0.500,-0.040,2.775,1.396,4.765,-0.060,0.500
73.940,24.497,1.737,1.388,0.500,-0.052,2.775,1.396,4.765,-0.060,0.500
73.950,-11.877,-10.496,-2.275,0.500,-0.040,2.775,1.396,4.765,-0.060,0.500
73.960,24.499,1.747,1.387,0.500,-0.053,2.775,1.396,4.765,-0.060,0.500
73.967,-11.882,-10.502,-2.276,0.500,-0.040,2.775,1.396,4.765,-0.060,0.500
73.980,24.500,1.757,1.386,0.500,-0.053,2.775,1.396,4.765,-0.060,0.500
73.984,-11.888,-10.509,-2.277,0.500,-0.040,2.775,1.396,4.765,-0.060,0.500
74.000,24.502,1.767,1.384,0.500,-0.053,2.775,1.396,4.765,-0.060,0.500
74.001,-11.894,-10.515,-2.277,0.500,-0.040,2.775,1.396,4.765,-0.060,0.500
74.018,-11.899,-10.521,-2.278,0.500,-0.040,2.770,1.400,4.736,-0.060,0.500
74.020,24.504,1.776,1.383,0.500,-0.053,2.770,1.400,4.736,-0.060,0.500
74.035,-11.905,-10.528,-2.279,0.500,-0.040,2.770,1.400,4.736,-0.060,0.500
74.040,24.506,1.786,1.382,0.500,-0.053,2.770,1.400,4.736,-0.060,0.500
74.052,-11.911,-10.534,-2.279,0.500,-0.040,2.770,1.400,4.736,-0.060,0.500
74.060,24.508,1.796,1.381,0.500,-0.053,2.770,1.400,4.736,-0.060,0.500
74.068,-11.916,-10.540,-2.280,0.500,-0.040,2.770,1.400,4.736,-0.060,0.500
74.080,24.510,1.806,1.380,0.500,-0.053,2.770,1.400,4.736,-0.060,0.500
74.086,-11.922,-10.546,-2.281,0.500,-0.040,2.770,1.400,4.736,-0.060,0.500
74.100,24.512,1.816,1.379,0.500,-0.054,2.770,1.400,4.736,-0.060,0.500
74.103,-11.928,-10.553,-2.282,0.500,-0.040,2.770,1.400,4.736,-0.060,0.500
74.120,24.514,1.826,1.378,0.500,-0.054,2.769,1.412,4.706,-0.060,0.500
74.120,-11.933,-10.559,-2.282,0.500,-0.040,2.769,1.412,4.706,-0.060,0.500
74.137,-11.939,-10.565,-2.283,0.500,-0.040,2.769,1.412,4.706,-0.060,0.500
74.140,24.516,1.835,1.377,0.500,-0.054,2.769,1.412,4.706,-0.060,0.500
74.153,-11.945,-10.572,-2.284,0.500,-0.040,2.769,1.412,4.706,-0.060,0.500
74.160,24.517,1.845,1.376,0.500,-0.054,2.769,1.412,4.706,-0.060,0.500
74.171,-11.951,-10.578,-2.284,0.500,-0.040,2.769,1.412,4.706,-0.060,0.500
74.180,24.519,1.855,1.375,0.500,-0.054,2.769,1.412,4.706,-0.060,0.500
74.188,-11.956,-10.584,-2.285,0.500,-0.040,2.769,1.412,4.706,-0.060,0.500
74.200,24.521,1.865,1.374,0.500,-0.054,2.769,1.412,4.706,-0.060,0.500
74.205,-11.962,-10.590,-2.286,0.500,-0.040,2.761,1.422,4.677,-0.060,0.500
74.220,24.523,1.875,1.373,0.500,-0.054,2.761,1.422,4.677,-0.060,0.500
74.222,-11.968,-10.597,-2.286,0.500,-0.040,2.761,1.422,4.677,-0.060,0.500
74.239,-11.974,-10.603,-2.287,0.500,-0.040,2.761,1.422,4.677,-0.060,0.500
74.240,24.525,1.884,1.372,0.500,-0.054,2.761,1.422,4.677,-0.060,0.500
74.341,24.527,1.894,1.371,0.500,-0.055,2.759,1.446,4.649,-0.060,0.500
74.341,-11.985,-10.615,-2.288,0.500,-0.040,2.759,1.446,4.649,-0.060,0.500
74.341,24.529,1.904,1.369,0.500,-0.055,2.759,1.446,4.649,-0.060,0.500
74.341,-11.991,-10.622,-2.289,0.500,-0.040,2.759,1.446,4.649,-0.060,0.500
74.341,24.531,1.914,1.368,0.500,-0.055,2.759,1.446,4.649,-0.060,0.500
74.341,-11.997,-10.628,-2.290,0.501,-0.040,2.759,1.446,4.649,-0.060,0.500
74.341,24.533,1.924,1.367,0.500,-0.055,2.759,1.446,4.649,-0.060,0.500
74.341,-12.002,-10.634,-2.290,0.500,-0.040,2.759,1.446,4.649,-0.060,0.500
74.341,24.535,1.933,1.366,0.500,-0.055,2.759,1.446,4.649,-0.060,0.500
74.341,-12.008,-10.640,-2.291,0.500,-0.040,2.759,1.446,4.649,-0.060,0.500
74.358,-12.014,-10.647,-2.292,0.500,-0.041,2.759,1.446,4.649,-0.060,0.500
74.360,24.537,1.943,1.365,0.500,-0.055,2.759,1.446,4.649,-0.060,0.500
74.375,-12.020,-10.653,-2.292,0.500,-0.041,2.759,1.446,4.649,-0.060,0.500
74.380,24.539,1.953,1.364,0.500,-0.055,2.759,1.446,4.649,-0.060,0.500
74.392,-12.026,-10.659,-2.293,0.500,-0.041,2.759,1.446,4.649,-0.060,0.500
74.400,24.541,1.963,1.363,0.500,-0.055,2.759,1.446,4.649,-0.060,0.500
74.409,-12.031,-10.665,-2.294,0.500,-0.041,2.756,1.472,4.618,-0.060,0.500
74.421,24.544,1.973,1.362,0.500,-0.055,2.756,1.472,4.618,-0.060,0.500
74.426,-12.037,-10.672,-2.295,0.500,-0.041,2.756,1.472,4.618,-0.060,0.500
74.440,24.546,1.982,1.361,0.500,-0.055,2.756,1.472,4.618,-0.060,0.500
74.443,-12.043,-10.678,-2.295,0.500,-0.041,2.756,1.472,4.618,-0.060,0.500
74.460,24.548,1.992,1.360,0.500,-0.056,2.756,1.472,4.618,-0.065,0.500
74.460,-12.049,-10.684,-2.296,0.500,-0.042,2.756,1.472,4.618,-0.065,0.500
74.477,-12.055,-10.690,-2.297,0.500,-0.042,2.756,1.472,4.618,-0.065,0.500
74.480,24.550,2.002,1.358,0.500,-0.056,2.756,1.472,4.618,-0.065,0.500
74.494,-12.060,-10.696,-2.297,0.500,-0.042,2.756,1.472,4.618,-0.065,0.500
74.500,24.552,2.012,1.357,0.500,-0.056,2.756,1.472,4.618,-0.065,0.500
74.511,-12.066,-10.703,-2.298,0.500,-0.042,2.746,1.500,4.593,-0.065,0.500
74.520,24.554,2.021,1.356,0.500,-0.056,2.746,1.500,4.593,-0.065,0.500
74.528,-12.072,-10.709,-2.299,0.500,-0.042,2.746,1.500,4.593,-0.065,0.500
74.540,24.556,2.031,1.355,0.500,-0.056,2.746,1.500,4.593,-0.065,0.500
74.545,-12.078,-10.715,-2.300,0.500,-0.043,2.746,1.500,4.593,-0.065,0.500
74.560,24.558,2.041,1.354,0.500,-0.057,2.746,1.500,4.593,-0.065,0.500
74.562,-12.084,-10.721,-2.300,0.500,-0.043,2.746,1.500,4.593,-0.065,0.500
74.579,-12.090,-10.727,-2.301,0.500,-0.043,2.746,1.500,4.593,-0.065,0.500
74.580,24.560,2.051,1.353,0.500,-0.057,2.746,1.500,4.593,-0.065,0.500
74.593,-12.095,-10.733,-2.302,0.500,-0.043,2.746,1.500,4.593,-0.065,0.500
74.599,24.563,2.060,1.352,0.500,-0.057,2.746,1.500,4.593,-0.065,0.500
74.611,-12.101,-10.740,-2.302,0.500,-0.043,2.744,1.536,4.567,-0.065,0.500
74.620,24.565,2.070,1.350,0.500,-0.057,2.744,1.536,4.567,-0.065,0.500
74.630,-12.107,-10.746,-2.303,0.500,-0.043,2.744,1.536,4.567,-0.065,0.500
74.640,24.567,2.080,1.349,0.500,-0.057,2.744,1.536,4.567,-0.065,0.500
74.646,-12.113,-10.752,-2.304,0.500,-0.043,2.744,1.536,4.567,-0.065,0.500
74.660,24.569,2.090,1.348,0.500,-0.057,2.744,1.536,4.567,-0.065,0.500
74.664,-12.119,-10.758,-2.305,0.500,-0.043,2.744,1.536,4.567,-0.065,0.500
74.680,24.571,2.099,1.347,0.500,-0.058,2.744,1.536,4.567,-0.065,0.500
74.681,-12.125,-10.764,-2.305,0.500,-0.043,2.744,1.536,4.567,-0.065,0.500
74.698,-12.131,-10.770,-2.306,0.500,-0.043,2.744,1.536,4.567,-0.065,0.500
74.700,24.574,2.109,1.346,0.500,-0.058,2.744,1.536,4.567,-0.065,0.500
74.716,-12.136,-10.777,-2.307,0.500,-0.043,2.738,1.576,4.540,-0.065,0.500
74.720,24.576,2.119,1.345,0.500,-0.058,2.738,1.576,4.540,-0.065,0.500
74.732,-12.142,-10.783,-2.308,0.500,-0.043,2.738,1.576,4.540,-0.065,0.500
74.740,24.578,2.129,1.344,0.500,-0.058,2.738,1.576,4.540,-0.065,0.500
74.749,-12.148,-10.789,-2.308,0.500,-0.043,2.738,1.576,4.540,-0.065,0.500
74.760,24.580,2.138,1.342,0.500,-0.058,2.738,1.576,4.540,-0.065,0.500
74.766,-12.154,-10.795,-2.309,0.500,-0.043,2.738,1.576,4.540,-0.065,0.500
74.780,24.583,2.148,1.341,0.500,-0.058,2.738,1.576,4.540,-0.065,0.500
74.783,-12.160,-10.801,-2.310,0.500,-0.043,2.738,1.576,4.540,-0.065,0.500
74.800,24.585,2.158,1.340,0.500,-0.058,2.738,1.576,4.540,-0.065,0.500
74.800,-12.166,-10.807,-2.310,0.500,-0.043,2.738,1.576,4.540,-0.065,0.500
74.817,-12.172,-10.813,-2.311,0.500,-0.043,2.731,1.616,4.512,-0.065,0.500
74.820,24.587,2.168,1.339,0.500,-0.059,2.731,1.616,4.512,-0.065,0.500
74.834,-12.178,-10.819,-2.312,0.500,-0.043,2.731,1.616,4.512,-0.065,0.500
74.840,24.590,2.177,1.338,0.500,-0.059,2.731,1.616,4.512,-0.065,0.500
74.851,-12.184,-10.825,-2.313,0.500,-0.043,2.731,1.616,4.512,-0.065,0.500
74.860,24.592,2.187,1.337,0.500,-0.059,2.731,1.616,4.512,-0.065,0.500
74.868,-12.190,-10.831,-2.313,0.500,-0.043,2.731,1.616,4.512,-0.065,0.500
74.880,24.594,2.197,1.335,0.500,-0.059,2.731,1.616,4.512,-0.065,0.500
74.884,-12.196,-10.838,-2.314,0.500,-0.043,2.731,1.616,4.512,-0.065,0.500
74.900,24.597,2.207,1.334,0.500,-0.059,2.731,1.616,4.512,-0.065,0.500
74.901,-12.201,-10.844,-2.315,0.500,-0.043,2.731,1.616,4.512,-0.065,0.500
74.919,-12.207,-10.850,-2.316,0.500,-0.043,2.725,1.662,4.485,-0.065,0.500
74.920,24.599,2.216,1.333,0.500,-0.059,2.725,1.662,4.485,-0.065,0.500
74.936,-12.213,-10.856,-2.316,0.500,-0.043,2.725,1.662,4.485,-0.065,0.500
74.940,24.601,2.226,1.332,0.500,-0.059,2.725,1.662,4.485,-0.065,0.500
74.951,-12.219,-10.862,-2.317,0.500,-0.044,2.725,1.662,4.485,-0.065,0.500
74.960,24.604,2.236,1.331,0.500,-0.059,2.725,1.662,4.485,-0.065,0.500
74.971,-12.225,-10.868,-2.318,0.500,-0.044,2.725,1.662,4.485,-0.065,0.500
74.979,24.606,2.245,1.329,0.500,-0.060,2.725,1.662,4.485,-0.065,0.500
74.987,-12.231,-10.874,-2.319,0.500,-0.044,2.725,1.662,4.485,-0.065,0.500
75.000,24.608,2.255,1.328,0.500,-0.060,2.725,1.662,4.485,-0.065,0.500
75.004,-12.237,-10.880,-2.319,0.500,-0.044,2.725,1.662,4.485,-0.065,0.500
75.020,24.611,2.265,1.327,0.500,-0.060,2.717,1.708,4.462,-0.065,0.500
75.021,-12.243,-10.886,-2.320,0.500,-0.044,2.717,1.708,4.462,-0.065,0.500
75.038,-12.249,-10.892,-2.321,0.500,-0.044,2.717,1.708,4.462,-0.070,0.500
75.040,24.613,2.275,1.326,0.500,-0.060,2.717,1.708,4.462,-0.070,0.500
75.055,-12.255,-10.898,-2.322,0.500,-0.045,2.717,1.708,4.462,-0.070,0.500
75.060,24.616,2.284,1.325,0.500,-0.060,2.717,1.708,4.462,-0.070,0.500
75.072,-12.261,-10.904,-2.322,0.500,-0.045,2.717,1.708,4.462,-0.070,0.500
75.081,24.618,2.294,1.324,0.500,-0.060,2.717,1.708,4.462,-0.070,0.500
75.092,-12.267,-10.910,-2.323,0.500,-0.045,2.717,1.708,4.462,-0.070,0.500
75.100,24.621,2.304,1.322,0.500,-0.060,2.717,1.708,4.462,-0.070,0.500
75.100,-12.273,-10.916,-2.324,0.500,-0.045,2.717,1.708,4.462,-0.070,0.500
75.124,24.623,2.313,1.321,0.500,-0.061,2.709,1.754,4.435,-0.070,0.500
75.124,-12.279,-10.922,-2.325,0.500,-0.045,2.709,1.754,4.435,-0.070,0.500
75.140,24.625,2.323,1.320,0.500,-0.061,2.709,1.754,4.435,-0.070,0.500
75.140,-12.285,-10.928,-2.325,0.500,-0.046,2.709,1.754,4.435,-0.070,0.500
75.157,-12.291,-10.934,-2.326,0.500,-0.046,2.709,1.754,4.435,-0.070,0.500
75.159,24.628,2.333,1.319,0.500,-0.061,2.709,1.754,4.435,-0.070,0.500
75.174,-12.297,-10.940,-2.327,0.500,-0.046,2.709,1.754,4.435,-0.070,0.500
75.180,24.630,2.342,1.317,0.500,-0.061,2.709,1.754,4.435,-0.070,0.500
75.190,-12.303,-10.946,-2.328,0.500,-0.046,2.709,1.754,4.435,-0.070,0.500
75.195,24.633,2.352,1.316,0.500,-0.061,2.709,1.754,4.435,-0.070,0.500
75.208,-12.309,-10.952,-2.329,0.500,-0.046,2.698,1.805,4.412,-0.070,0.500
75.220,24.636,2.362,1.315,0.500,-0.062,2.698,1.805,4.412,-0.070,0.500
75.225,-12.315,-10.958,-2.329,0.500,-0.046,2.698,1.805,4.412,-0.070,0.500
75.240,24.638,2.371,1.314,0.500,-0.062,2.698,1.805,4.412,-0.070,0.500
75.241,-12.321,-10.964,-2.330,0.500,-0.046,2.698,1.805,4.412,-0.070,0.500
75.258,-12.327,-10.970,-2.331,0.500,-0.046,2.698,1.805,4.412,-0.070,0.500
75.260,24.641,2.381,1.312,0.500,-0.062,2.698,1.805,4.412,-0.070,0.500
75.277,-12.333,-10.976,-2.332,0.500,-0.046,2.698,1.805,4.412,-0.070,0.500
75.280,24.643,2.391,1.311,0.500,-0.062,2.698,1.805,4.412,-0.070,0.500
75.292,-12.339,-10.982,-2.332,0.500,-0.046,2.698,1.805,4.412,-0.070,0.500
75.300,24.646,2.400,1.310,0.500,-0.062,2.698,1.805,4.412,-0.070,0.500
75.309,-12.346,-10.988,-2.333,0.500,-0.046,2.692,1.852,4.386,-0.070,0.500
75.320,24.648,2.410,1.309,0.500,-0.062,2.692,1.852,4.386,-0.070,0.500
75.327,-12.352,-10.994,-2.334,0.500,-0.046,2.692,1.852,4.386,-0.070,0.500
75.340,24.651,2.420,1.308,0.500,-0.063,2.692,1.852,4.386,-0.070,0.500
75.344,-12.358,-11.000,-2.335,0.500,-0.046,2.692,1.852,4.386,-0.070,0.500
75.360,24.654,2.429,1.306,0.500,-0.063,2.692,1.852,4.386,-0.070,0.500
75.365,-12.364,-11.006,-2.336,0.500,-0.046,2.692,1.852,4.386,-0.070,0.500
75.378,-12.370,-11.012,-2.336,0.500,-0.046,2.692,1.852,4.386,-0.070,0.500
75.380,24.656,2.439,1.305,0.500,-0.063,2.692,1.852,4.386,-0.070,0.500
75.391,-12.376,-11.018,-2.337,0.500,-0.046,2.692,1.852,4.386,-0.070,0.500
75.400,24.659,2.449,1.304,0.500,-0.063,2.692,1.852,4.386,-0.070,0.500
75.410,-12.382,-11.024,-2.338,0.500,-0.046,2.685,1.909,4.361,-0.070,0.500
75.420,24.661,2.458,1.302,0.500,-0.063,2.685,1.909,4.361,-0.070,0.500
75.429,-12.388,-11.030,-2.339,0.500,-0.046,2.685,1.909,4.361,-0.070,0.500
75.440,24.664,2.468,1.301,0.500,-0.063,2.685,1.909,4.361,-0.070,0.500
75.446,-12.394,-11.036,-2.340,0.500,-0.046,2.685,1.909,4.361,-0.070,0.500
75.461,24.667,2.478,1.300,0.500,-0.063,2.685,1.909,4.361,-0.070,0.500
75.463,-12.400,-11.042,-2.340,0.500,-0.046,2.685,1.909,4.361,-0.070,0.500
75.480,-12.406,-11.048,-2.341,0.500,-0.046,2.685,1.909,4.361,-0.070,0.500
75.480,24.669,2.487,1.299,0.500,-0.064,2.685,1.909,4.361,-0.070,0.500
75.497,-12.413,-11.053,-2.342,0.500,-0.046,2.685,1.909,4.361,-0.070,0.500
75.497,24.672,2.497,1.297,0.500,-0.064,2.671,1.962,4.339,-0.070,0.500
75.514,-12.419,-11.059,-2.343,0.500,-0.047,2.671,1.962,4.339,-0.070,0.500
75.520,24.675,2.506,1.296,0.500,-0.064,2.671,1.962,4.339,-0.070,0.500
75.532,-12.425,-11.065,-2.343,0.500,-0.047,2.671,1.962,4.339,-0.075,0.500
75.540,24.678,2.516,1.295,0.500,-0.064,2.671,1.962,4.339,-0.075,0.500
75.548,-12.431,-11.071,-2.344,0.500,-0.048,2.671,1.962,4.339,-0.075,0.500
75.560,24.680,2.526,1.294,0.500,-0.064,2.671,1.962,4.339,-0.075,0.500
75.565,-12.437,-11.077,-2.345,0.500,-0.048,2.671,1.962,4.339,-0.075,0.500
75.580,24.683,2.535,1.292,0.500,-0.064,2.671,1.962,4.339,-0.075,0.500
75.582,-12.443,-11.083,-2.346,0.500,-0.048,2.671,1.962,4.339,-0.075,0.500
75.599,-12.449,-11.089,-2.347,0.500,-0.048,2.671,1.962,4.339,-0.075,0.500
75.600,24.686,2.545,1.291,0.500,-0.065,2.671,1.962,4.339,-0.075,0.500
75.616,-12.456,-11.095,-2.348,0.500,-0.048,2.663,2.008,4.312,-0.075,0.500
75.620,24.689,2.555,1.290,0.500,-0.065,2.663,2.008,4.312,-0.075,0.500
75.633,-12.462,-11.101,-2.348,0.500,-0.048,2.663,2.008,4.312,-0.075,0.500
75.639,24.691,2.564,1.288,0.500,-0.065,2.663,2.008,4.312,-0.075,0.500
75.650,-12.468,-11.106,-2.349,0.500,-0.048,2.663,2.008,4.312,-0.075,0.500
75.660,24.694,2.574,1.287,0.500,-0.065,2.663,2.008,4.312,-0.075,0.500
75.667,-12.474,-11.112,-2.350,0.500,-0.049,2.663,2.008,4.312,-0.075,0.500
75.677,24.697,2.583,1.286,0.500,-0.066,2.663,2.008,4.312,-0.075,0.500
75.683,-12.480,-11.118,-2.351,0.500,-0.049,2.663,2.008,4.312,-0.075,0.500
75.700,24.700,2.593,1.284,0.500,-0.066,2.663,2.008,4.312,-0.075,0.500
75.701,-12.486,-11.124,-2.352,0.500,-0.049,2.663,2.008,4.312,-0.075,0.500
75.718,-12.493,-11.130,-2.353,0.500,-0.049,2.653,2.054,4.295,-0.075,0.500
75.720,24.703,2.603,1.283,0.500,-0.066,2.653,2.054,4.295,-0.075,0.500
75.735,-12.499,-11.136,-2.353,0.500,-0.049,2.653,2.054,4.295,-0.075,0.500
75.740,24.705,2.612,1.282,0.500,-0.066,2.653,2.054,4.295,-0.075,0.500
75.751,-12.505,-11.141,-2.354,0.500,-0.049,2.653,2.054,4.295,-0.075,0.500
75.760,24.708,2.622,1.281,0.500,-0.066,2.653,2.054,4.295,-0.075,0.500
75.769,-12.511,-11.147,-2.355,0.500,-0.049,2.653,2.054,4.295,-0.075,0.500
75.780,24.711,2.631,1.279,0.500,-0.066,2.653,2.054,4.295,-0.075,0.500
75.786,-12.517,-11.153,-2.356,0.500,-0.049,2.653,2.054,4.295,-0.075,0.500
75.800,24.714,2.641,1.278,0.500,-0.067,2.653,2.054,4.295,-0.075,0.500
75.803,-12.524,-11.159,-2.357,0.500,-0.049,2.641,2.105,4.268,-0.075,0.500
75.820,24.717,2.650,1.277,0.500,-0.067,2.641,2.105,4.268,-0.075,0.500
75.820,-12.530,-11.165,-2.358,0.500,-0.049,2.641,2.105,4.268,-0.075,0.500
75.835,-12.536,-11.170,-2.358,0.500,-0.049,2.641,2.105,4.268,-0.075,0.500
75.840,24.720,2.660,1.275,0.500,-0.067,2.641,2.105,4.268,-0.075,0.500
75.854,-12.542,-11.176,-2.359,0.500,-0.049,2.641,2.105,4.268,-0.075,0.500
75.860,24.723,2.670,1.274,0.500,-0.067,2.641,2.105,4.268,-0.075,0.500
75.870,-12.549,-11.182,-2.360,0.500,-0.049,2.641,2.105,4.268,-0.075,0.500
75.880,24.726,2.679,1.272,0.500,-0.067,2.641,2.105,4.268,-0.075,0.500
75.888,-12.555,-11.188,-2.361,0.500,-0.049,2.641,2.105,4.268,-0.075,0.500
75.900,24.729,2.689,1.271,0.500,-0.067,2.641,2.105,4.268,-0.075,0.500
75.905,-12.561,-11.194,-2.362,0.500,-0.049,2.641,2.105,4.268,-0.075,0.500
75.920,24.732,2.698,1.270,0.500,-0.068,2.641,2.105,4.268,-0.075,0.500
75.922,-12.567,-11.199,-2.363,0.500,-0.049,2.641,2.105,4.268,-0.075,0.500
75.939,-12.574,-11.205,-2.363,0.500,-0.049,2.632,2.149,4.249,-0.075,0.500
75.940,24.735,2.708,1.268,0.500,-0.068,2.632,2.149,4.249,-0.075,0.500
75.956,-12.580,-11.211,-2.364,0.500,-0.049,2.632,2.149,4.249,-0.075,0.500
75.960,24.738,2.717,1.267,0.500,-0.068,2.632,2.149,4.249,-0.075,0.500
75.971,-12.586,-11.217,-2.365,0.500,-0.049,2.632,2.149,4.249,-0.075,0.500
75.980,24.741,2.727,1.266,0.500,-0.068,2.632,2.149,4.249,-0.075,0.500
75.990,-12.592,-11.222,-2.366,0.500,-0.049,2.632,2.149,4.249,-0.075,0.500
76.000,24.744,2.736,1.264,0.500,-0.068,2.632,2.149,4.249,-0.075,0.500
76.007,-12.599,-11.228,-2.367,0.500,-0.050,2.632,2.149,4.249,-0.075,0.500
76.020,24.747,2.746,1.263,0.500,-0.068,2.632,2.149,4.249,-0.075,0.500
76.024,-12.605,-11.234,-2.368,0.500,-0.050,2.632,2.149,4.249,-0.075,0.500
76.040,24.750,2.755,1.262,0.500,-0.069,2.627,2.192,4.225,-0.080,0.500
76.040,-12.611,-11.239,-2.368,0.500,-0.050,2.627,2.192,4.225,-0.080,0.500
76.058,-12.618,-11.245,-2.369,0.501,-0.051,2.627,2.192,4.225,-0.080,0.500
76.060,24.753,2.765,1.260,0.500,-0.069,2.627,2.192,4.225,-0.080,0.500
76.075,-12.624,-11.251,-2.370,0.501,-0.051,2.627,2.192,4.225,-0.080,0.500
76.080,24.756,2.775,1.259,0.500,-0.069,2.627,2.192,4.225,-0.080,0.500
76.100,-12.630,-11.257,-2.371,0.500,-0.051,2.627,2.192,4.225,-0.080,0.500
76.100,24.759,2.784,1.257,0.500,-0.069,2.627,2.192,4.225,-0.080,0.500
76.109,-12.637,-11.262,-2.372,0.500,-0.051,2.613,2.236,4.207,-0.080,0.500
76.120,24.762,2.794,1.256,0.500,-0.069,2.613,2.236,4.207,-0.080,0.500
76.127,-12.643,-11.268,-2.373,0.500,-0.051,2.613,2.236,4.207,-0.080,0.500
76.140,24.765,2.803,1.255,0.500,-0.070,2.613,2.236,4.207,-0.080,0.500
76.142,-12.649,-11.274,-2.374,0.500,-0.051,2.613,2.236,4.207,-0.080,0.500
76.160,24.768,2.813,1.253,0.500,-0.070,2.613,2.236,4.207,-0.080,0.500
76.160,-12.656,-11.279,-2.375,0.500,-0.052,2.613,2.236,4.207,-0.080,0.500
76.178,-12.662,-11.285,-2.375,0.500,-0.052,2.613,2.236,4.207,-0.080,0.500
76.180,24.771,2.822,1.252,0.500,-0.070,2.613,2.236,4.207,-0.080,0.500
76.194,-12.668,-11.291,-2.376,0.500,-0.052,2.613,2.236,4.207,-0.080,0.500
76.199,24.774,2.832,1.251,0.500,-0.070,2.613,2.236,4.207,-0.080,0.500
76.210,-12.675,-11.296,-2.377,0.500,-0.052,2.605,2.274,4.182,-0.080,0.500
76.220,24.778,2.841,1.249,0.500,-0.070,2.605,2.274,4.182,-0.080,0.500
76.228,-12.681,-11.302,-2.378,0.500,-0.052,2.605,2.274,4.182,-0.080,0.500
76.240,24.781,2.851,1.248,0.500,-0.071,2.605,2.274,4.182,-0.080,0.500
76.245,-12.687,-11.308,-2.379,0.500,-0.052,2.605,2.274,4.182,-0.080,0.500
76.260,24.784,2.860,1.246,0.500,-0.071,2.605,2.274,4.182,-0.080,0.500
76.262,-12.694,-11.313,-2.380,0.500,-0.052,2.605,2.274,4.182,-0.080,0.500
76.279,-12.700,-11.319,-2.381,0.500,-0.052,2.605,2.274,4.182,-0.080,0.500
76.279,24.787,2.869,1.245,0.500,-0.071,2.605,2.274,4.182,-0.080,0.500
76.296,-12.706,-11.325,-2.382,0.500,-0.052,2.605,2.274,4.182,-0.080,0.500
76.300,24.790,2.879,1.243,0.500,-0.071,2.605,2.274,4.182,-0.080,0.500
76.313,-12.713,-11.330,-2.382,0.500,-0.052,2.591,2.318,4.170,-0.080,0.500
76.320,24.794,2.888,1.242,0.500,-0.071,2.591,2.318,4.170,-0.080,0.500
76.330,-12.719,-11.336,-2.383,0.500,-0.052,2.591,2.318,4.170,-0.080,0.500
76.341,24.797,2.898,1.241,0.500,-0.072,2.591,2.318,4.170,-0.080,0.500
76.348,-12.726,-11.342,-2.384,0.500,-0.052,2.591,2.318,4.170,-0.080,0.500
76.360,24.800,2.907,1.239,0.500,-0.072,2.591,2.318,4.170,-0.080,0.500
76.364,-12.732,-11.347,-2.385,0.500,-0.052,2.591,2.318,4.170,-0.080,0.500
76.380,24.803,2.917,1.238,0.500,-0.072,2.591,2.318,4.170,-0.080,0.500
76.381,-12.738,-11.353,-2.386,0.500,-0.052,2.591,2.318,4.170,-0.080,0.500
76.398,-12.745,-11.358,-2.387,0.500,-0.052,2.591,2.318,4.170,-0.080,0.500
76.400,24.807,2.926,1.236,0.500,-0.072,2.591,2.318,4.170,-0.080,0.500
76.415,-12.751,-11.364,-2.388,0.500,-0.052,2.591,2.318,4.170,-0.080,0.500
76.420,24.810,2.936,1.235,0.500,-0.072,2.581,2.356,4.150,-0.080,0.500
76.432,-12.758,-11.370,-2.389,0.500,-0.052,2.581,2.356,4.150,-0.080,0.500
76.440,24.813,2.945,1.233,0.500,-0.072,2.581,2.356,4.150,-0.080,0.500
76.443,-12.764,-11.375,-2.390,0.500,-0.052,2.581,2.356,4.150,-0.080,0.500
76.460,24.816,2.955,1.232,0.500,-0.073,2.581,2.356,4.150,-0.080,0.500
76.466,-12.771,-11.381,-2.390,0.500,-0.053,2.581,2.356,4.150,-0.085,0.500
76.495,24.820,2.964,1.230,0.500,-0.073,2.581,2.356,4.150,-0.085,0.500
76.495,-12.777,-11.386,-2.391,0.501,-0.054,2.581,2.356,4.150,-0.085,0.500
76.500,24.823,2.973,1.229,0.500,-0.073,2.581,2.356,4.150,-0.085,0.500
76.500,-12.784,-11.392,-2.392,0.501,-0.054,2.581,2.356,4.150,-0.085,0.500
76.516,-12.790,-11.397,-2.393,0.501,-0.054,2.571,2.390,4.123,-0.085,0.500
76.520,24.826,2.983,1.228,0.500,-0.073,2.571,2.390,4.123,-0.085,0.500
76.533,-12.796,-11.403,-2.394,0.501,-0.054,2.571,2.390,4.123,-0.085,0.500
76.547,24.830,2.992,1.226,0.500,-0.074,2.571,2.390,4.123,-0.085,0.500
76.551,-12.803,-11.408,-2.395,0.501,-0.054,2.571,2.390,4.123,-0.085,0.500
76.560,24.833,3.002,1.225,0.500,-0.074,2.571,2.390,4.123,-0.085,0.500
76.568,-12.809,-11.414,-2.396,0.501,-0.054,2.571,2.390,4.123,-0.085,0.500
76.580,24.837,3.011,1.223,0.500,-0.074,2.571,2.390,4.123,-0.085,0.500
76.585,-12.816,-11.419,-2.397,0.501,-0.054,2.571,2.390,4.123,-0.085,0.500
